genome_id	genome_name	RepGen.200	RepGen.100	RepGen.50
2293248.21	Tannerella sp. AF04-6 clonal population	1349822.6	2516961.3	821.555
2302962.51	Subdoligranulum sp. OF01-18 clonal population	2302963.3	1917873.3	2302963.3
239935.2387	Akkermansia muciniphila clonal population	349741.6	349741.6	349741.6
239935.2388	Akkermansia muciniphila clonal population	349741.6	349741.6	349741.6
239935.2389	Akkermansia muciniphila clonal population	349741.6	349741.6	349741.6
239935.2390	Akkermansia muciniphila clonal population	349741.6	349741.6	349741.6
239935.2392	Akkermansia muciniphila clonal population	349741.6	349741.6	349741.6
239935.2394	Akkermansia muciniphila clonal population	349741.6	349741.6	349741.6
239935.2395	Akkermansia muciniphila clonal population	349741.6	349741.6	349741.6
239935.2396	Akkermansia muciniphila clonal population	349741.6	349741.6	349741.6
239935.2398	Akkermansia muciniphila clonal population	349741.6	349741.6	349741.6
239935.2399	Akkermansia muciniphila clonal population	349741.6	349741.6	349741.6
239935.2400	Akkermansia muciniphila clonal population	349741.6	349741.6	349741.6
239935.2401	Akkermansia muciniphila clonal population	349741.6	349741.6	349741.6
239935.2427	Akkermansia muciniphila clonal population	349741.6	349741.6	349741.6
239935.2428	Akkermansia muciniphila clonal population	349741.6	349741.6	349741.6
239935.2429	Akkermansia muciniphila clonal population	349741.6	349741.6	349741.6
239935.2430	Akkermansia muciniphila clonal population	349741.6	349741.6	349741.6
239935.2431	Akkermansia muciniphila clonal population	349741.6	349741.6	349741.6
239935.2432	Akkermansia muciniphila clonal population	349741.6	349741.6	349741.6
239935.2433	Akkermansia muciniphila clonal population	349741.6	349741.6	349741.6
239935.2434	Akkermansia muciniphila clonal population	349741.6	349741.6	349741.6
239935.2439	Akkermansia muciniphila clonal population	349741.6	349741.6	349741.6
239935.2440	Akkermansia muciniphila clonal population	349741.6	349741.6	349741.6
239935.2441	Akkermansia muciniphila clonal population	349741.6	349741.6	349741.6
239935.2442	Akkermansia muciniphila clonal population	349741.6	349741.6	349741.6
239935.2447	Akkermansia muciniphila clonal population	349741.6	349741.6	349741.6
239935.2448	Akkermansia muciniphila clonal population	349741.6	349741.6	349741.6
239935.2449	Akkermansia muciniphila clonal population	349741.6	349741.6	349741.6
2507160.4	Aminipila sp. JN-39 clonal population	165185.108	33953.3	33953.3
2518605.15	Prevotella sp. BCRC clonal population	165179.2419	553171.3	28126.4
2518605.16	Prevotella sp. BCRC clonal population	165179.2419	553171.3	28126.4
2518605.17	Prevotella sp. BCRC clonal population	165179.2419	553171.3	28126.4
2518605.18	Prevotella sp. BCRC clonal population	165179.2419	553171.3	28126.4
2518605.19	Prevotella sp. BCRC clonal population	165179.2419	553171.3	28126.4
2518605.20	Prevotella sp. BCRC clonal population	165179.2419	553171.3	28126.4
2518605.21	Prevotella sp. BCRC clonal population	165179.2419	553171.3	28126.4
2518605.22	Prevotella sp. BCRC clonal population	165179.2419	553171.3	28126.4
2530392.15	Duncaniella sp. C9 clonal population	2530392.15	2530392.15	28126.4
2584617.6	Akkermansia sp. BIOML-A61 clonal population	349741.6	349741.6	349741.6
2584626.6	Catenibacterium sp. BIOML-A1 clonal population	2292992.3	2292992.3	2292032.3
2584626.7	Catenibacterium sp. BIOML-A1 clonal population	2292992.3	2292992.3	2292032.3
2585118.34	Alistipes sp. 5CBH24 clonal population	2585118.22	2364787.3	2364787.3
2585118.35	Alistipes sp. 5CBH24 clonal population	2585118.22	2364787.3	2364787.3
2585118.38	Alistipes sp. 5CBH24 clonal population	2585118.22	2364787.3	2364787.3
2585118.39	Alistipes sp. 5CBH24 clonal population	2585118.22	2364787.3	2364787.3
2585118.40	Alistipes sp. 5CBH24 clonal population	2585118.22	2364787.3	2364787.3
2585756.49	Alistipes sp. 6CPBBH3 clonal population	2585118.22	2364787.3	2364787.3
2585756.50	Alistipes sp. 6CPBBH3 clonal population	2585118.22	2364787.3	2364787.3
2585756.55	Alistipes sp. 6CPBBH3 clonal population	2585118.22	2364787.3	2364787.3
2585756.59	Alistipes sp. 6CPBBH3 clonal population	2585118.22	2364787.3	2364787.3
2585756.62	Alistipes sp. 6CPBBH3 clonal population	2585118.22	2364787.3	2364787.3
2585756.63	Alistipes sp. 6CPBBH3 clonal population	2585118.22	2364787.3	2364787.3
2585756.65	Alistipes sp. 6CPBBH3 clonal population	2585118.22	2364787.3	2364787.3
2585756.68	Alistipes sp. 6CPBBH3 clonal population	2585118.22	2364787.3	2364787.3
2585756.69	Alistipes sp. 6CPBBH3 clonal population	2585118.22	2364787.3	2364787.3
2585756.70	Alistipes sp. 6CPBBH3 clonal population	2585118.22	2364787.3	2364787.3
2585756.71	Alistipes sp. 6CPBBH3 clonal population	2585118.22	2364787.3	2364787.3
259315.191	uncultured Faecalibacterium clonal population	259315.14	259315.14	40518.2684
259315.196	uncultured Faecalibacterium clonal population	259315.14	259315.14	40518.2684
259315.230	uncultured Faecalibacterium clonal population	259315.14	259315.14	40518.2684
259315.231	uncultured Faecalibacterium clonal population	259315.14	259315.14	40518.2684
259315.239	uncultured Faecalibacterium clonal population	259315.14	259315.14	40518.2684
2650157.7	Bacteroides sp. HF-5287 clonal population	338188.217	821.555	821.555
278064.100	uncultured Dialister clonal population	2582419.3	592028.3	592028.3
278064.101	uncultured Dialister clonal population	2582419.3	592028.3	592028.3
278064.121	uncultured Dialister clonal population	2582419.3	592028.3	592028.3
28111.460	Bacteroides eggerthii clonal population	46506.1623	821.555	821.555
28111.461	Bacteroides eggerthii clonal population	46506.1623	821.555	821.555
28111.463	Bacteroides eggerthii clonal population	46506.1623	821.555	821.555
28111.466	Bacteroides eggerthii clonal population	46506.1623	821.555	821.555
28116.1508	Bacteroides ovatus clonal population	818.1405	821.555	821.555
28116.1517	Bacteroides ovatus clonal population	818.1405	821.555	821.555
28116.1525	Bacteroides ovatus clonal population	818.1405	821.555	821.555
28116.1536	Bacteroides ovatus clonal population	818.1405	821.555	821.555
28116.1569	Bacteroides ovatus clonal population	818.1405	487174.266	821.555
28116.1575	Bacteroides ovatus clonal population	818.1405	487174.266	821.555
28116.1600	Bacteroides ovatus clonal population	818.1405	821.555	821.555
28116.1601	Bacteroides ovatus clonal population	818.1405	821.555	821.555
28116.1602	Bacteroides ovatus clonal population	818.1405	821.555	821.555
28116.1603	Bacteroides ovatus clonal population	818.1405	821.555	821.555
28117.3309	Alistipes putredinis clonal population	445970.5	2364787.3	2364787.3
28117.3313	Alistipes putredinis clonal population	445970.5	2364787.3	2364787.3
28117.3321	Alistipes putredinis clonal population	445970.5	2364787.3	2364787.3
28117.3325	Alistipes putredinis clonal population	445970.5	2364787.3	2364787.3
28117.3326	Alistipes putredinis clonal population	445970.5	2364787.3	2364787.3
28117.3328	Alistipes putredinis clonal population	445970.5	2364787.3	2364787.3
28117.3330	Alistipes putredinis clonal population	445970.5	2364787.3	2364787.3
28117.3332	Alistipes putredinis clonal population	445970.5	2364787.3	2364787.3
28117.3333	Alistipes putredinis clonal population	445970.5	2364787.3	2364787.3
28117.3338	Alistipes putredinis clonal population	445970.5	2364787.3	2364787.3
28117.3344	Alistipes putredinis clonal population	445970.5	2364787.3	2364787.3
28117.3345	Alistipes putredinis clonal population	445970.5	2364787.3	2364787.3
28117.3356	Alistipes putredinis clonal population	445970.5	2364787.3	2364787.3
28117.3357	Alistipes putredinis clonal population	445970.5	2364787.3	2364787.3
28117.3359	Alistipes putredinis clonal population	445970.5	2364787.3	2364787.3
28117.3360	Alistipes putredinis clonal population	445970.5	2364787.3	2364787.3
28117.3364	Alistipes putredinis clonal population	445970.5	2364787.3	2364787.3
28117.3367	Alistipes putredinis clonal population	445970.5	2364787.3	2364787.3
28117.3368	Alistipes putredinis clonal population	445970.5	2364787.3	2364787.3
28117.3372	Alistipes putredinis clonal population	445970.5	2364787.3	2364787.3
28117.3374	Alistipes putredinis clonal population	445970.5	2364787.3	2364787.3
28117.3378	Alistipes putredinis clonal population	445970.5	2364787.3	2364787.3
28117.3379	Alistipes putredinis clonal population	445970.5	2364787.3	2364787.3
28117.3382	Alistipes putredinis clonal population	445970.5	2364787.3	2364787.3
28117.3387	Alistipes putredinis clonal population	445970.5	2364787.3	2364787.3
28117.3388	Alistipes putredinis clonal population	445970.5	2364787.3	2364787.3
28117.3389	Alistipes putredinis clonal population	445970.5	2364787.3	2364787.3
28117.3417	Alistipes putredinis clonal population	445970.5	2364787.3	2364787.3
28117.3420	Alistipes putredinis clonal population	445970.5	2364787.3	2364787.3
28117.3421	Alistipes putredinis clonal population	445970.5	2364787.3	2364787.3
28117.3436	Alistipes putredinis clonal population	445970.5	2364787.3	2364787.3
28117.3437	Alistipes putredinis clonal population	445970.5	2364787.3	2364787.3
28117.3439	Alistipes putredinis clonal population	445970.5	2364787.3	2364787.3
28117.3440	Alistipes putredinis clonal population	445970.5	2364787.3	2364787.3
28117.3441	Alistipes putredinis clonal population	445970.5	2364787.3	2364787.3
28117.3442	Alistipes putredinis clonal population	445970.5	2364787.3	2364787.3
28117.3443	Alistipes putredinis clonal population	445970.5	2364787.3	2364787.3
28117.3444	Alistipes putredinis clonal population	445970.5	2364787.3	2364787.3
28117.3445	Alistipes putredinis clonal population	445970.5	2364787.3	2364787.3
28117.3446	Alistipes putredinis clonal population	445970.5	2364787.3	2364787.3
28117.3447	Alistipes putredinis clonal population	445970.5	2364787.3	2364787.3
28118.1803	Odoribacter splanchnicus clonal population	1637502.3	1637502.3	1459803.3
28118.1806	Odoribacter splanchnicus clonal population	1637502.3	1637502.3	1459803.3
28118.1808	Odoribacter splanchnicus clonal population	1637502.3	1637502.3	1459803.3
28118.1809	Odoribacter splanchnicus clonal population	1637502.3	1637502.3	1459803.3
28118.1811	Odoribacter splanchnicus clonal population	1637502.3	1637502.3	1459803.3
28118.1815	Odoribacter splanchnicus clonal population	1637502.3	1637502.3	1459803.3
28118.1816	Odoribacter splanchnicus clonal population	1637502.3	1637502.3	1459803.3
28118.1817	Odoribacter splanchnicus clonal population	1637502.3	1637502.3	1459803.3
28118.1818	Odoribacter splanchnicus clonal population	1637502.3	1637502.3	1459803.3
28118.1820	Odoribacter splanchnicus clonal population	1637502.3	1637502.3	1459803.3
28118.1822	Odoribacter splanchnicus clonal population	1637502.3	1637502.3	1459803.3
28118.1823	Odoribacter splanchnicus clonal population	1637502.3	1637502.3	1459803.3
28118.1824	Odoribacter splanchnicus clonal population	1637502.3	1637502.3	1459803.3
28118.1825	Odoribacter splanchnicus clonal population	1637502.3	1637502.3	1459803.3
28118.1826	Odoribacter splanchnicus clonal population	1637502.3	1637502.3	1459803.3
28118.1829	Odoribacter splanchnicus clonal population	1637502.3	1637502.3	1459803.3
28118.1830	Odoribacter splanchnicus clonal population	1637502.3	1637502.3	1459803.3
28118.1831	Odoribacter splanchnicus clonal population	1637502.3	1637502.3	1459803.3
28118.1836	Odoribacter splanchnicus clonal population	1637502.3	1637502.3	1459803.3
28118.1838	Odoribacter splanchnicus clonal population	1637502.3	1637502.3	1459803.3
28118.1839	Odoribacter splanchnicus clonal population	1637502.3	1637502.3	1459803.3
28118.1840	Odoribacter splanchnicus clonal population	1637502.3	1637502.3	1459803.3
28118.1843	Odoribacter splanchnicus clonal population	1637502.3	1637502.3	1459803.3
28118.1844	Odoribacter splanchnicus clonal population	1637502.3	1637502.3	1459803.3
28118.1845	Odoribacter splanchnicus clonal population	1637502.3	1637502.3	1459803.3
28118.1854	Odoribacter splanchnicus clonal population	1637502.3	1637502.3	1459803.3
28118.1858	Odoribacter splanchnicus clonal population	1637502.3	1637502.3	1459803.3
28118.1860	Odoribacter splanchnicus clonal population	1637502.3	1637502.3	1459803.3
28118.1861	Odoribacter splanchnicus clonal population	1637502.3	1637502.3	1459803.3
28118.1862	Odoribacter splanchnicus clonal population	1637502.3	1637502.3	1459803.3
28118.1865	Odoribacter splanchnicus clonal population	1637502.3	1637502.3	1459803.3
28118.1868	Odoribacter splanchnicus clonal population	1637502.3	1637502.3	1459803.3
28118.1871	Odoribacter splanchnicus clonal population	1637502.3	1637502.3	1459803.3
28118.1872	Odoribacter splanchnicus clonal population	1637502.3	1637502.3	1459803.3
28118.1876	Odoribacter splanchnicus clonal population	1637502.3	1637502.3	1459803.3
28118.1877	Odoribacter splanchnicus clonal population	1637502.3	1637502.3	1459803.3
28118.1878	Odoribacter splanchnicus clonal population	1637502.3	1637502.3	1459803.3
28118.1880	Odoribacter splanchnicus clonal population	1637502.3	1637502.3	1459803.3
28118.1881	Odoribacter splanchnicus clonal population	1637502.3	1637502.3	1459803.3
286133.198	uncultured Sutterella clonal population	762966.3	762966.3	518.56
286133.200	uncultured Sutterella clonal population	286133.200	286133.70	518.56
286133.201	uncultured Sutterella clonal population	286133.201	286133.70	518.56
286133.208	uncultured Sutterella clonal population	286133.208	286133.70	518.56
286133.209	uncultured Sutterella clonal population	286133.209	286133.70	518.56
286133.211	uncultured Sutterella clonal population	286133.211	286133.70	518.56
286133.213	uncultured Sutterella clonal population	286133.213	286133.70	518.56
286142.25	uncultured Catenibacterium clonal population	2292992.3	2292992.3	2292032.3
286142.26	uncultured Catenibacterium clonal population	2292992.3	2292992.3	2292032.3
291644.183	Bacteroides salyersiae clonal population	1347393.5	821.555	821.555
291644.186	Bacteroides salyersiae clonal population	1347393.5	821.555	821.555
291644.188	Bacteroides salyersiae clonal population	1347393.5	821.555	821.555
291644.189	Bacteroides salyersiae clonal population	1347393.5	821.555	821.555
29523.190	Bacteroides sp. strain clonal population	310297.42	310297.42	821.555
29523.191	Bacteroides sp. strain clonal population	310297.42	310297.42	821.555
29523.194	Bacteroides sp. strain clonal population	310297.42	310297.42	821.555
29523.195	Bacteroides sp. strain clonal population	310297.42	310297.42	821.555
29523.196	Bacteroides sp. strain clonal population	310297.42	310297.42	821.555
310297.1038	Bacteroides plebeius clonal population	310297.42	310297.42	821.555
310297.1039	Bacteroides plebeius clonal population	310297.42	310297.42	821.555
310297.1044	Bacteroides plebeius clonal population	310297.42	310297.42	821.555
310297.1045	Bacteroides plebeius clonal population	310297.42	310297.42	821.555
310297.1047	Bacteroides plebeius clonal population	310297.42	310297.42	821.555
310297.1048	Bacteroides plebeius clonal population	310297.42	310297.42	821.555
310297.1049	Bacteroides plebeius clonal population	310297.42	310297.42	821.555
310298.434	Bacteroides coprocola clonal population	310297.42	310297.42	821.555
310298.435	Bacteroides coprocola clonal population	310297.42	310297.42	821.555
328812.148	Parabacteroides goldsteinii clonal population	2292000.3	2516961.3	821.555
328814.1000	Alistipes shahii clonal population	328813.45	2364787.3	2364787.3
328814.1007	Alistipes shahii clonal population	328813.45	2364787.3	2364787.3
328814.983	Alistipes shahii clonal population	328813.45	2364787.3	2364787.3
328814.991	Alistipes shahii clonal population	328813.45	2364787.3	2364787.3
328814.993	Alistipes shahii clonal population	328813.45	2364787.3	2364787.3
329854.433	Bacteroides intestinalis clonal population	1347393.5	1627894.4	821.555
329854.436	Bacteroides intestinalis clonal population	1347393.5	1627894.4	821.555
329854.438	Bacteroides intestinalis clonal population	1347393.5	1627894.4	821.555
329854.439	Bacteroides intestinalis clonal population	1347393.5	1627894.4	821.555
329854.440	Bacteroides intestinalis clonal population	1347393.5	1627894.4	821.555
329854.441	Bacteroides intestinalis clonal population	1347393.5	1627894.4	821.555
329854.446	Bacteroides intestinalis clonal population	1347393.5	1627894.4	821.555
329854.448	Bacteroides intestinalis clonal population	1347393.5	1627894.4	821.555
329854.452	Bacteroides intestinalis clonal population	1347393.5	1627894.4	821.555
329854.453	Bacteroides intestinalis clonal population	1347393.5	1627894.4	821.555
329854.454	Bacteroides intestinalis clonal population	1347393.5	1627894.4	821.555
329854.459	Bacteroides intestinalis clonal population	1347393.5	1627894.4	821.555
329854.460	Bacteroides intestinalis clonal population	1347393.5	1627894.4	821.555
33025.500	Phascolarctobacterium faecium clonal population	1122957.3	1122957.3	591001.3
33025.503	Phascolarctobacterium faecium clonal population	1122957.3	1122957.3	591001.3
33038.837	[Ruminococcus] gnavus clonal population	33038.12	2559705.3	357809.8
33043.1636	Coprococcus eutactus clonal population	33043.1577	33043.1533	357809.8
33043.1639	Coprococcus eutactus clonal population	33043.1577	33043.1533	357809.8
338188.237	Bacteroides finegoldii clonal population	338188.217	821.555	821.555
338188.243	Bacteroides finegoldii clonal population	338188.217	821.555	821.555
338188.249	Bacteroides finegoldii clonal population	338188.217	821.555	821.555
338188.250	Bacteroides finegoldii clonal population	338188.217	821.555	821.555
338188.253	Bacteroides finegoldii clonal population	338188.217	821.555	821.555
338188.255	Bacteroides finegoldii clonal population	338188.217	821.555	821.555
338188.256	Bacteroides finegoldii clonal population	338188.217	821.555	821.555
34012.13	Azospirillum sp. strain clonal population	114712.7	114712.4	114712.4
357276.1137	Bacteroides dorei clonal population	821.555	821.555	821.555
357276.1138	Bacteroides dorei clonal population	821.555	821.555	821.555
357276.1144	Bacteroides dorei clonal population	821.555	821.555	821.555
357276.1149	Bacteroides dorei clonal population	821.555	821.555	821.555
357276.1151	Bacteroides dorei clonal population	821.555	821.555	821.555
357276.1152	Bacteroides dorei clonal population	821.555	821.555	821.555
357276.1153	Bacteroides dorei clonal population	821.555	821.555	821.555
357276.1155	Bacteroides dorei clonal population	821.555	821.555	821.555
357276.1161	Bacteroides dorei clonal population	821.555	821.555	821.555
357276.1162	Bacteroides dorei clonal population	821.555	821.555	821.555
357276.1163	Bacteroides dorei clonal population	821.555	821.555	821.555
357276.1165	Bacteroides dorei clonal population	821.555	821.555	821.555
357276.1166	Bacteroides dorei clonal population	821.555	821.555	821.555
357276.1168	Bacteroides dorei clonal population	821.555	821.555	821.555
357276.1172	Bacteroides dorei clonal population	821.555	821.555	821.555
357276.1173	Bacteroides dorei clonal population	821.555	821.555	821.555
357276.1174	Bacteroides dorei clonal population	821.555	821.555	821.555
357276.1175	Bacteroides dorei clonal population	821.555	821.555	821.555
357276.1176	Bacteroides dorei clonal population	821.555	821.555	821.555
357276.1178	Bacteroides dorei clonal population	821.555	821.555	821.555
357276.1180	Bacteroides dorei clonal population	821.555	821.555	821.555
357276.1181	Bacteroides dorei clonal population	821.555	821.555	821.555
357276.1213	Bacteroides dorei clonal population	821.555	821.555	821.555
357276.1218	Bacteroides dorei clonal population	821.555	821.555	821.555
357276.1228	Bacteroides dorei clonal population	821.555	821.555	821.555
357276.1231	Bacteroides dorei clonal population	821.555	821.555	821.555
357276.1232	Bacteroides dorei clonal population	821.555	821.555	821.555
357276.1233	Bacteroides dorei clonal population	821.555	821.555	821.555
360807.1189	Roseburia inulinivorans clonal population	2049040.8	2049040.8	45851.758
363265.335	Prevotella stercorea clonal population	159272.844	1127699.3	28126.4
371601.715	Bacteroides xylanisolvens clonal population	818.1405	821.555	821.555
371601.749	Bacteroides xylanisolvens clonal population	818.1405	821.555	821.555
371601.770	Bacteroides xylanisolvens clonal population	818.1405	821.555	821.555
371601.779	Bacteroides xylanisolvens clonal population	818.1405	821.555	821.555
371601.806	Bacteroides xylanisolvens clonal population	818.1405	821.555	821.555
371601.807	Bacteroides xylanisolvens clonal population	818.1405	821.555	821.555
371601.809	Bacteroides xylanisolvens clonal population	818.1405	821.555	821.555
371601.811	Bacteroides xylanisolvens clonal population	818.1405	821.555	821.555
371601.812	Bacteroides xylanisolvens clonal population	818.1405	821.555	821.555
384639.30	Bacteroides galacturonicus clonal population	446043.7	515620.4	357809.8
384639.31	Bacteroides galacturonicus clonal population	446043.7	515620.4	357809.8
387661.139	Parabacteroides johnsonii clonal population	2292000.3	1627894.4	821.555
387661.143	Parabacteroides johnsonii clonal population	2292000.3	1627894.4	821.555
387661.144	Parabacteroides johnsonii clonal population	2292000.3	1627894.4	821.555
387661.145	Parabacteroides johnsonii clonal population	2292000.3	1627894.4	821.555
40518.2729	Ruminococcus bromii clonal population	40518.2684	40518.2684	40518.2684
40518.2733	Ruminococcus bromii clonal population	40518.2684	40518.2684	40518.2684
40518.2736	Ruminococcus bromii clonal population	40518.2684	40518.2684	40518.2684
40518.2738	Ruminococcus bromii clonal population	40518.2684	40518.2684	40518.2684
40518.2806	Ruminococcus bromii clonal population	40518.2684	40518.2684	40518.2684
40518.2808	Ruminococcus bromii clonal population	40518.2684	40518.2684	40518.2684
40518.2809	Ruminococcus bromii clonal population	40518.2684	40518.2684	40518.2684
40518.2810	Ruminococcus bromii clonal population	40518.2684	40518.2684	40518.2684
40518.2811	Ruminococcus bromii clonal population	40518.2684	40518.2684	40518.2684
40518.2812	Ruminococcus bromii clonal population	40518.2684	40518.2684	40518.2684
40518.2819	Ruminococcus bromii clonal population	40518.2684	40518.2684	40518.2684
40518.2820	Ruminococcus bromii clonal population	40518.2684	40518.2684	40518.2684
40518.2821	Ruminococcus bromii clonal population	40518.2684	40518.2684	40518.2684
40518.2822	Ruminococcus bromii clonal population	40518.2684	40518.2684	40518.2684
40518.2823	Ruminococcus bromii clonal population	40518.2684	40518.2684	40518.2684
40518.2826	Ruminococcus bromii clonal population	40518.2684	40518.2684	40518.2684
40545.1280	Sutterella wadsworthensis clonal population	40545.1270	286133.70	518.56
40545.1283	Sutterella wadsworthensis clonal population	40545.1270	286133.70	518.56
40545.1284	Sutterella wadsworthensis clonal population	40545.1270	286133.70	518.56
40545.1286	Sutterella wadsworthensis clonal population	40545.1270	286133.70	518.56
40545.1287	Sutterella wadsworthensis clonal population	40545.1270	286133.70	518.56
41200.116	Bifidobacterium sp. strain clonal population	28026.752	1685.598	1685.598
41200.118	Bifidobacterium sp. strain clonal population	28026.752	1685.598	1685.598
41200.119	Bifidobacterium sp. strain clonal population	28026.752	1685.598	1685.598
41200.134	Bifidobacterium sp. strain clonal population	28026.752	1685.598	1685.598
41200.135	Bifidobacterium sp. strain clonal population	28026.752	1685.598	1685.598
41200.136	Bifidobacterium sp. strain clonal population	28026.752	1685.598	1685.598
41200.137	Bifidobacterium sp. strain clonal population	28026.752	1685.598	1685.598
41200.142	Bifidobacterium sp. strain clonal population	28026.752	1685.598	1685.598
41200.144	Bifidobacterium sp. strain clonal population	28026.752	1685.598	1685.598
41200.145	Bifidobacterium sp. strain clonal population	28026.752	1685.598	1685.598
41978.1005	Ruminococcus sp. strain clonal population	40518.2684	40518.2684	40518.2684
41978.1006	Ruminococcus sp. strain clonal population	2292352.3	40518.2684	40518.2684
41978.1042	Ruminococcus sp. strain clonal population	2292352.3	40518.2684	40518.2684
41978.1043	Ruminococcus sp. strain clonal population	2292352.3	40518.2684	40518.2684
41978.1044	Ruminococcus sp. strain clonal population	2292352.3	40518.2684	40518.2684
41978.1045	Ruminococcus sp. strain clonal population	2292352.3	40518.2684	40518.2684
433323.6	Aminicella lysinilytica clonal population	1879010.3010	33953.3	33953.3
454154.724	Paraprevotella clara clonal population	454155.86	454154.717	28126.4
454154.725	Paraprevotella clara clonal population	454155.86	454154.717	28126.4
454154.726	Paraprevotella clara clonal population	454155.86	454154.717	28126.4
454154.729	Paraprevotella clara clonal population	454155.86	454154.717	28126.4
454154.732	Paraprevotella clara clonal population	454155.86	454154.717	28126.4
454154.734	Paraprevotella clara clonal population	454155.86	454154.717	28126.4
454154.735	Paraprevotella clara clonal population	454155.86	454154.717	28126.4
46503.2132	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2137	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2139	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2140	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2143	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2145	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2147	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2148	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2149	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2150	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2153	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2155	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2156	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2157	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2158	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2159	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2161	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2163	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2166	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2168	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2172	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2173	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2174	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2175	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2176	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2177	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2178	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2179	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2180	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2182	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2183	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2184	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2186	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2187	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2190	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2191	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2195	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2197	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2199	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2200	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2202	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2203	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2205	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2206	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2207	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2210	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2215	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2217	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2220	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2222	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2223	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2225	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2226	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2229	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2231	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2233	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2234	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2237	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2238	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2239	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2254	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46503.2256	Parabacteroides merdae clonal population	2292000.3	1627894.4	821.555
46506.1903	Bacteroides stercoris clonal population	46506.1623	821.555	821.555
