genome_id	genome.genome_name
1077255.3	Agitococcus lubricus strain DSM 5822
1121305.3	Clostridium colicanis DSM 13634
1120983.3	Amorphus coralli DSM 19760
1111738.3	Thermocrispum agreste DSM 44070
108003.3	Thioalkalivibrio denitrificans strain ALJD
1121348.4	Comamonas badia DSM 17552
1082851.3	Comamonas serinivorans strain DSM 26136
1111069.3	Thermus sp. CCB_US3_UF1
1120658.4	Mesorhizobium sp. LC103
1121355.3	Corynebacterium caspium DSM 44850
1094489.3	Bartonella australis Aust/NH1
1111732.3	Ignatzschineria larvae DSM 13226
1121025.4	Atopostipes suicloacalis DSM 15692
1104779.5	Sphingomonas sp. YJ09
1069080.9	Succinispira mobilis DSM 6222
1120954.3	Aestuariimicrobium kwangyangense DSM 21549
1075417.3	Catalinimonas alkaloidigena strain DSM 25186
1077974.3	Gordonia effusa NBRC 100432
108486.3	Corynebacterium falsenii strain 355_CFAL
1077256.4	Methanosphaera cuniculi strain DSM 4103
1120975.4	Alkalibacter saccharofermentans DSM 14828
1121318.3	Clostridium homopropionicum DSM 5847
1121122.3	Brevibacterium album DSM 18261
1119534.3	Nocardioides perillae strain DSM 24552
1076937.3	Fontimonas thermophila strain DSM 23609
1117709.3	Legionella sp. W10-070
1095772.3	Sanguibacter sp. JC301
1069.3	Rhodomicrobium vannielii strain R_RK_2
1078846.3	Methylovulum miyakonense HT12
1089549.3	Haloglycomyces albus DSM 45210
1094980.5	Methanolobus psychrophilus R15
1120995.4	Anaerosphaera aminiphila DSM 21120
1121105.4	Bavariicoccus seileri DSM 19936
1099794.3	Portibacter lacus YM8-076
1121255.3	Caenimonas koreensis DSM 17982 strain EMB320
1121118.3	Brackiella oedipodis DSM 13743
1090615.3	Nakamurella panacisegetis strain P4-7,KCTC 19426,CECT 7604
1071918.3	Riemerella columbipharyngis strain DSM 24015
1120947.3	Actinomyces vaccimaxillae DSM 15804
1104576.4	Candidatus Iainarchaeum andersonii SCGC AAA011-E11
1095777.3	Texcoconibacillus texcoconensis strain DSM 24696
1121354.3	Corynebacterium capitovis DSM 44611
1073996.3	Halohasta litchfieldiae strain DSM 22187
1121019.4	Arthrobacter castelli DSM 16402
1104775.4	Lysobacter sp. YJ15
1110509.7	Methanosaeta harundinacea 6Ac
1070431.3	Polymorphobacter multimanifer strain DSM 102189
1120918.3	Acetitomaculum ruminis DSM 5522
1121290.3	Clostridium acetireducens DSM 10703
1121276.3	Chitinilyticum litopenaei strain 4Y14
1121402.3	Desulfobulbus elongatus DSM 2908
1121370.3	Corynebacterium ulceribovis DSM 45146
1123270.3	Sphingopyxis baekryungensis DSM 16222
1121875.29	Eudoraea adriatica DSM 19308
1122183.3	Luteimonas mephitis DSM 12574
1121904.3	Flexithrix dorotheae DSM 6795
1121928.3	Gordonia shandongensis DSM 45094
1122951.3	Perlucidibaca piscinae DSM 21586
1122192.6	Marinactinospora thermotolerans DSM 45154
1121413.3	Desulfonatronovibrio hydrogenovorans DSM 9292
1121940.3	Halomonas halocynthiae DSM 14573
1123269.5	Sphingomonas sanxanigenens DSM 19645 = NX02
1121389.3	Desmospora activa DSM 45169
1121903.5	Hugenholtzia roseola DSM 9546
1123248.3	Segetibacter koreensis DSM 18137
1123268.4	Sphingomonas jaspsi DSM 18422
1121459.3	Desulfovibrio oxyclinae DSM 11498
1123229.3	Salinarimonas rosea DSM 21201
1123261.3	Solimonas soli DSM 21787
1121387.3	Dermatophilus congolensis DSM 44180 = NBRC 105199
1122130.4	Jonesia quinghaiensis DSM 15701
1121423.4	Desulfotomaculum alkaliphilum DSM 12257
1123070.3	Rubritalea marina DSM 17716
1123267.3	Sphingomonas astaxanthinifaciens DSM 22298
1122623.5	Ottowia thiooxydans DSM 14619
1121924.6	Glaciibacter superstes DSM 21135
1122248.3	Mycoplasma gallinarum DSM 19816
1121374.3	Dasania marina DSM 21967
1121476.3	Dethiosulfatibacter aminovorans DSM 17477
1121456.3	Desulfovibrio longus DSM 6739
1121881.3	Ferrithrix thermotolerans DSM 19514 strain DSM 19514
1122179.3	Lewinella persica DSM 23188
1121388.4	Derxia gummosa DSM 723
1123073.3	Rudaea cellulosilytica DSM 22992
1123029.3	Pseudoxanthobacter soli DSM 19599
1123071.3	Rubritalea squalenifaciens DSM 18772
1121377.3	Deinococcus apachensis DSM 19763
1122195.4	Marinitoga hydrogenitolerans DSM 16785
1123301.3	Streptococcus didelphis DSM 15616
1123072.3	Rubritepida flocculans DSM 14296
1123003.3	Propionispora hippei DSM 15287
1122602.4	Nesterenkonia alba DSM 19423
1122237.3	Microbacterium gubbeenense DSM 15944
1122156.3	Lampropedia hyalina DSM 16112
1121372.3	Curtobacterium ginsengisoli DSM 22003
112248.3	Seinonella peptonophila strain DSM 44666
1122999.3	Propionicicella superfundia DSM 22317
1121453.3	Desulfovibrio inopinatus DSM 10711
1121464.3	Desulfovibrio sulfodismutans DSM 3696
1122152.3	Lactobacillus psittaci DSM 15354
1121447.3	Desulfovibrio frigidus DSM 17176
1121382.3	Deinococcus misasensis DSM 22328
1122133.4	Kaistia soli DSM 19436
1122212.3	Marinospirillum minutulum DSM 6287
1121391.4	Desulfacinum infernum DSM 9756
1121927.3	Gordonia hirsuta DSM 44140 = NBRC 16056
1122188.5	Lysobacter spongiicola DSM 21749 strain DSM 21749
1122158.3	Leeia oryzae DSM 17879
1122208.3	Marinoscillum furvescens DSM 4134
1122930.3	Papillibacter cinnamivorans DSM 12816 strain DSM 12816
1123253.3	Silanimonas lenta DSM 16282
1123243.3	Schwartzia succinivorans DSM 10502 strain DSM 10502
1122218.3	Meganema perideroedes DSM 15528
1122182.3	Longispora albida DSM 44784
1122603.18	Nevskia ramosa DSM 11499
1121390.3	Desulfacinum hydrothermale DSM 13146 strain DSM 13146
1123059.3	Robiginitomaculum antarcticum DSM 21748
1123242.3	Schlesneria paludicola DSM 18645
1121948.5	Hellea balneolensis DSM 19091
1121438.3	Desulfovibrio alcoholivorans DSM 5433
1121433.3	Desulfovermiculus halophilus DSM 18834
1122934.3	Parasporobacterium paucivorans DSM 15970
1121462.3	Desulfovibrio putealis DSM 16056
1122610.3	Nocardioides insulae DSM 17944
1123023.3	Pseudonocardia acaciae DSM 45401
1121950.3	Hespellia stercorisuis DSM 15480
1122608.3	Nocardioides alkalitolerans DSM 16699
1123296.3	Stenoxybacter acetivorans DSM 19021
1121439.3	Desulfovibrio alkalitolerans DSM 16529
1121902.6	Eisenibacter elegans DSM 3317
1122238.3	Microbacterium indicum DSM 19969
1122176.3	Lewinella cohaerens DSM 23179
1122189.3	Malonomonas rubra DSM 5091
1122967.3	Pontibacter roseus DSM 17521
1122243.3	Moraxella boevrei DSM 14165
1121441.3	Desulfovibrio bastinii DSM 16055
1123013.3	Pseudoclavibacter soli DSM 23366
1121918.7	Geopsychrobacter electrodiphilus DSM 16401
1123058.4	Riemerella columbina DSM 16469
1121881.44	Ferrithrix thermotolerans DSM 19514 TH-08apr19-218
1123388.3	Thermus igniterrae ATCC 700962
1125876.4	Chryseobacterium frigidisoli strain DSM 26000
1165094.3	Richelia intracellularis HH01
1123315.3	Streptococcus porci DSM 23759
1128427.4	filamentous cyanobacterium ESFC-1
1123322.3	Streptomyces vitaminophilus DSM 41686
1177931.3	Thiovulum sp. ES
1150389.3	Flavobacteriaceae bacterium UJ101
1123323.3	Succiniclasticum ruminis DSM 9236
1123368.4	Thermithiobacillus tepidarius DSM 3134
1178515.4	Paenibacillus swuensis strain DY6
1134406.9	Ornatilinea apprima strain P3M-1
1123380.4	Thermosipho atlanticus DSM 15807
1123397.11	Thiohalospira halophila DSM 15071 strain HL3 strain HL 3
1173022.3	Crinalium epipsammum PCC 9333
1157490.3	Tumebacillus flagellatus strain GST4
1173025.3	Geitlerinema sp. PCC 7407
1125966.3	Polycladomyces abyssicola strain JIR-001
1162967.3	Diaminobutyricimonas aerilata strain DSM 27393
1141874.3	Streptomyces hoynatensis strain KCTC 29097
1123504.3	Xenophilus azovorans DSM 13620
1159752.3	Enterococcus lemanii strain DSM 105069
1166482.3	Pseudomaricurvus alcaniphilus strain MEBiC06469
1162970.3	Homoserinimonas aerilata strain DSM 26477
1177755.13	Methyloligella halotolerans strain VKM B-2706
1173263.3	Synechococcus sp. PCC 7502
1176533.3	Luteimonas sp. Gr-4
1128680.3	Streptomyces sp. A7024
1176536.3	Novosphingobium ginsenosidimutans strain FW-6
1176539.3	Sphingosinicella ginsenosidimutans strain BS-11
1123515.3	Thiomicrospira chilensis DSM 12352
1123382.5	Thermosyntropha lipolytica DSM 11003
1124780.5	Nafulsella turpanensis ZLM-10
1137994.3	Geodermatophilus saharensis strain DSM 45423
1123503.3	Woodsholea maritima DSM 17123
1133546.3	Luteimicrobium xylanilyticum strain HY-24
1133106.8	Plasticicumulans lactativorans strain DSM 25287
116849.3	Azomonas agilis strain DSM 375
1132441.3	Arthrobacter sp. 35W
1173101.3	Methylomonas paludis strain S2AM
1172190.3	Sulfurimonas sp. AST-10
1163385.3	Peanut witches'-broom phytoplasma NTU2011
1125967.3	Brevibacillus fulvus strain DSM 25523
1157987.4	Paenalcaligenes hermetiae 750 605 BIMA
1123517.3	Thiomicrospira pelophila DSM 1534
1123500.6	Weissella halotolerans DSM 20190
1177216.3	Candidatus Profftia tarda strain PROFFT
1123508.9	Zavarzinella formosa DSM 19928 TH-08apr19-96
1166337.4	Sphingomonas sp. S5-249
1159327.4	Pontimonas salivibrio strain CL-TW6
1171543.3	Marinicella pacifica strain CGMCC 1.12181
1123403.4	Tissierella creatinophila DSM 6911
1123326.4	Sulfurospirillum arcachonense DSM 9755
1161902.3	Eubacterium nodatum ATCC 33099
1130080.4	Alkalibacterium gilvum strain DSM 25751
1158291.3	Thiomonas sp. FB-6
1167006.5	Desulfocapsa sulfexigens DSM 10523
1123371.3	Thermodesulfatator atlanticus DSM 21156
1159870.3	Bordetella sp. FB-8
1155388.3	Clostridium sp. C1
1123402.3	Thorsellia anophelis DSM 18579
1123399.3	Thiothrix disciformis DSM 14473
1173111.3	Lihuaxuella thermophila strain DSM 46701
1173995.4	Parvularcula dongshanensis strain DSM 102850
1158292.3	Thiomonas sp. FB-Cd
1125712.3	Olsenella profusa F0195
1141887.3	Sphingomonas sp. 1PNM-20
1123514.3	Thiomicrospira arctica DSM 13458
1168035.3	Tangfeifania diversioriginum strain DSM 27063
1144305.3	Novosphingobium sp. AP12
1134055.3	Verrucomicrobium sp. 3C
1132443.3	Methylosarcina fibrata AML-C10
1158294.3	Prevotella sp. 10(H)
1127699.3	Prevotella saccharolytica F0055
1173021.3	cyanobacterium PCC 7702
1123389.3	Thermus islandicus DSM 21543
1129547.3	Sphingobium sufflavum HL-25
1156395.6	Dissulfuribacter thermophilus strain S69
1123507.4	Yaniella halotolerans DSM 15476
1141890.3	Sphingomonas guangdongensis strain CGMCC 1.12672
1150474.3	Mesoaciditoga lauensis cd-1655R = DSM 25116
1131266.4	Marine Group I thaumarchaeote SCGC AB-629-I23
1220600.4	Phaeovibrio sulfidiphilus strain DSM 23193
1184251.4	Thermogladius cellulolyticus 1633
1233402.4	uncultured Methanomassiliicoccus sp. strain ERR321597-bin.7
1225476.3	Candidatus Rickettsiella isopodorum strain RCFS May 2013
1215343.11	Liberibacter crescens BT-1
1211813.139	Alistipes ihumii AP11
1193682.6	Actinokineospora bangkokensis strain 44EHW
1232683.4	Marinobacterium sp. AK27
1227261.3	Actinobaculum sp. oral taxon 183 str. F0552
1193729.4	Candidatus Endolissoclinum patella L2
1221191.3	Bacillus sp. Y40
1235797.3	Oscillibacter sp. 1-3
1218801.3	Kordia antarctica strain IMCC3317
1231392.9	Oceaniovalibus guishaninsula JLT2003
1224163.3	Corynebacterium maris DSM 45190
1215918.4	Echinimonas agarilytica KMM 6351
1231626.3	Cardinium endosymbiont cEper1 of Encarsia pergandiella
1223545.3	Gordonia soli NBRC 108243
1203605.3	Propionibacterium sp. oral taxon 192 str. F0372
1223526.4	Kribbia dieselivorans NBRC 106261
1201288.3	Bacteriovorax sp. Seq25_V
1186051.3	Blattabacterium sp. (Blaberus giganteus)
1193182.4	Tetrasphaera australiensis Ben110
1194090.4	Aliifodinibius roseus strain DSM 21986
1219585.3	Arcanobacterium sp. S3PF19
1206085.4	Jatrophihabitans endophyticus strain DSM 45627
1228987.3	cyanobacterium endosymbiont of Epithemia turgida isolate EtSB Lake Yunoko ETSB Lake Yunoko
1204719.3	Phocaeicola abscessus CCUG 55929
118967.4	Anaerorhabdus furcosa strain ATCC 25662
1233.3	Nitrosovibrio tenuis strain Nv1
1223517.3	Curtobacterium ammoniigenes NBRC 101786
1234595.3	alpha proteobacterium JLT2015
1236220.3	Melghirimyces thermohalophilus strain DSM 45514
1235796.3	Firmicutes bacterium M10-2
118173.3	Pseudanabaena sp. PCC 6802
1230338.3	Moraxella macacae 0408225
1231336.3	Lactobacillus shenzhenensis LY-73
1209778.3	Salinisphaera japonica YTM-1
1219361.4	Millisia brevis NBRC 105863
1219033.3	Novosphingobium lentum NBRC 107847
1193534.5	uncultured Flavonifractor sp. strain 2789STDY5834933
1231623.5	Tanticharoenia sakaeratensis NBRC 103193
1234409.3	Catellicoccus marimammalium M35/04/3
1208919.3	Candidatus Kinetoplastibacterium desouzaii TCC079E
1236951.3	Lactobacillus hayakitensis JCM 14209
1231063.3	Microbacterium sp. G3
1214077.3	Aliifodinibius sediminis strain DSM 21194
1178516.4	Spirosoma montaniterrae strain DY10
1181271.5	Endobacter medicaginis strain CECT 8088
1220491.3	Litorimonas cladophorae strain KCTC 23968
1216932.3	Clostridium sp. M2/40
1235800.3	Lachnospiraceae bacterium 10-1
1179777.3	Mycoplasma sp. G5847
122420.3	Thermococcus sp. P6 strain P6
1230734.3	Clostridiales bacterium S5-A14a
1211806.3	Novosphingobium kunmingense strain CGMCC 1.12274
1224947.3	Pustulibacterium marinum strain CGMCC 1.12333
120377.3	Salana multivorans strain DSM 13521
1220568.3	Paenibacillus koleovorans NBRC 103111
1202713.3	Paenalcaligenes suwonensis strain 191B
1229203.3	actinobacterium LLX17
1213861.3	Actinocrispum wychmicini strain DSM 45934
1191523.3	Melioribacter roseus P3M-2
1224302.3	Undibacterium terreum strain CGMCC 1.10998
1229520.3	Alkalibacterium sp. AK22
1235793.3	Lachnospiraceae bacterium COE1
1188229.3	Candidatus Gloeomargarita lithophora D10
1208920.3	Candidatus Kinetoplastibacterium oncopeltii TCC290E
1208921.3	Candidatus Kinetoplastibacterium galatii TCC219
1183438.3	Gloeobacter kilaueensis JS1
1214065.3	Enterobacteriaceae bacterium B14
1229165.4	Acinetobacter apis strain ANC 5114
1220578.3	Flavihumibacter petaseus NBRC 106054
1179467.3	Hazenella coriacea strain DSM 45707
1216297.3	Virgibacillus natechei strain DSM 25609
1227555.3	Pyrobaculum sp. WP30
118101.4	Buchnera aphidicola (Diuraphis noxia)
1184267.3	Bdellovibrio exovorus JSS
1196416.3	Poinsettia branch-inducing phytoplasma str. JR1
1268239.3	Pseudoalteromonas luteoviolacea B = ATCC 29581
1261637.4	Anaerostipes sp. 992a
1284222.4	Candidatus Scalindua sp. husup-a2
127458.4	Thiobaca trueperi strain DSM 13587
1265846.4	Listeria rocourtiae FSL F6-920
1295382.3	Methylogaea oryzae strain E10
1268043.3	Diaminobutyricibacter tongyongensis strain NBRC 108724
1278306.3	Fusobacterium russii ATCC 25533
1288082.3	Streptomyces sp. CNH287
1247024.12	Arsenophonus endosymbiont clonal population
1255656.3	Agrococcus casei LMG 22410 strain LMG 22410
1298856.5	Sphingomonas sp. URHD0007
1295612.3	Mucilaginibacter yixingensis strain DSM 26809
1248727.3	endosymbiont of unidentified scaly snail isolate Monju
1237077.3	Cellvibrio zantedeschiae strain KCTC 32239
1262686.3	Acholeplasma sp. CAG:878
1280950.3	Hyphomonas johnsonii MHS-2
1241859.3	Buchnera aphidicola (Hyadaphis tataricae) strain Hta
1298881.44	Idiomarinaceae bacterium HL-53
1249552.6	Pseudohongiella spirulinae strain KCTC 32221
1282876.3	alpha proteobacterium Mf 1.05b.01
1262799.3	Clostridium sp. CAG:354
1241835.3	Buchnera aphidicola (Aphis nerii) strain Ane
1274402.6	Candidatus Hepatobacter penaei strain NHPB
1258543.3	Buchnera aphidicola (Lipaphis pseudobrassicae) strain Lps
1283283.4	Frankia sp. Iso899
1286106.3	Methylophaga lonarensis MPL
1289170.3	Leucobacter ruminantium strain A2
1283287.3	Nocardioides sp. Iso805N
1276220.3	Spiroplasma taiwanense CT-1
1265507.3	Succinimonas amylolytica DSM 2873
1285193.3	Zhihengliuella flava strain DSM 26152
1277257.4	Candidatus Liberibacter africanus PTSAPSY
1262829.3	Clostridium sp. CAG:628
1237149.6	Fulvivirga imtechensis AK7
1255570.3	Gulosibacter sp. 10 strain 10(10)
1247963.7	Parvularcula oceani strain JLT2013
1259133.3	Cellulomonas sp. HLT2-17
1294296.4	Luteibaculum oceani strain JCM 18817
1241836.3	Buchnera aphidicola (Artemisaphis artemisicola) strain Aar
1262554.3	Garicola koreensis strain DSM 28238
1256514.3	Novosphingobium arvoryzae strain KCTC 32422
1278304.3	Acholeplasma granularum ATCC 19168
1241865.3	Buchnera aphidicola (Macrosiphoniella sanborni) strain Msa
1266600.3	Glaciihabitans tibetensis strain CGMCC 1.12484
1282883.4	Micromonospora polyrhachis strain DSM 45886
1246530.3	Calderihabitans maritimus strain KKC1
1247867.4	Roseovarius albus strain CECT 7450
1298851.4	Thermosulfidibacter takaii ABI70S6
1238190.3	Halomonas jeotgali Hwa
1247510.3	Verticiella sediminum strain DSM 27279
1284775.3	Prevotella sp. S7-1-8
1265350.3	Buchnera aphidicola (Aphis glycines) strain BAg
125593.3	Wolbachia endosymbiont of Trichogramma pretiosum strain wTpre
1241832.3	Buchnera aphidicola (Acyrthosiphon lactucae) strain Ala
1285192.3	Janibacter cremeus strain DSM 26154
1246955.3	Mycoplasma cynos C142
1265313.9	Pseudohaliea rubra DSM 19751
1277350.3	Geobacter sp. DSM 9736 strain DSM 9736
1284675.3	Cycloclasticus sp. symbiont of Bathymodiolus heckerae strain specimen P
1268548.3	Taibaiella koreensis strain THG-DT86
1257004.3	Leucobacter zeae strain CC-MF41
1245525.3	Compostibacillus humi strain CGMCC 1.12360
1256513.3	Novosphingobium colocasiae strain KCTC 32255
1298863.3	Marmoricola sp. URHB0036
1262583.3	Tamaricihabitans halophyticus strain DSM 45765
1283300.3	Methylohalobius crimeensis 10Ki
1281767.3	Tepidibacillus fermentans strain DSM 23802
1259795.3	Coprothermobacter platensis DSM 11748
1247514.3	Luteimonas abyssi strain XH031
1265738.3	Rhodopirellula maiorica SM1
1241860.3	Buchnera aphidicola (Hyperomyzus lactucae) strain Hla
1261635.4	Roseburia sp. 831b
1293440.3	Kaistia hirudinis strain DSM 25966
1241869.3	Buchnera aphidicola (Muscaphis stroyani) strain Mst
1267533.3	Acidobacteriaceae bacterium KBS 83
1271860.3	Alloactinosynnema iranicum strain IBRC-M 10403
1256050.3	uncultured Porticoccus sp. strain FRAM18_bin294
1286528.3	Neorickettsia helminthoeca str. Oregon
1286364.3	Teredinibacter sp. 1162T.S.0a.05
1238182.3	Caenispirillum salinarum AK4
1294273.3	Roseibacterium elongatum DSM 19469
1291743.3	Lactobacillus oryzae JCM 18671
1317117.6	Oceanococcus atlanticus strain 22II-S10r2
1321371.13	Holospora undulata HU1
1306947.3	candidate division TM6 bacterium JCVI TM6SC1
1312852.3	Thermoanaerobaculum aquaticum strain MP-01
1348253.3	Microbacterium mangrovi MUSC 115
1324957.4	Candidatus Halobonum tyrrellensis G22
1301914.3	Wolbachia endosymbiont of Pentalonia nigronervosa strain WolPenNig
1348657.5	Thauera terpenica 58Eu
1329262.3	Mobilisporobacter senegalensis strain DSM 26537
1305675.3	Bacillus solimangrovi strain GH2-4
1304888.3	Geovibrio thiophilus L21-Ace-BES
1348852.4	Mumia flava strain DSM 27763
1307839.5	Salinivirga cyanobacteriivorans strain L21-Spi-D4
1307763.7	Kiritimatiella glycovorans strain L21-Fru-AB
1313421.4	Aureispira sp. CCB-QB1
1350067.3	Microbacter margulisiae strain DSM 27471
131568.6	Kineococcus radiotolerans strain AS2.23
13276.5	Suttonella indologenes strain NCTC10717
1300342.5	Dokdonella koreensis DS-123
1336806.7	Reinekea forsetii strain G2M07
1341696.3	Rehaibacterium terrae strain DSM 25897
1316679.3	Altererythrobacter xiamenensis strain CGMCC 1.12494
1304875.3	Aminobacterium mobile DSM 12262
1317121.10	Pseudaestuariivita atlantica strain 22II-S11-z3
1324935.3	Limisphaera ngatamarikiensis strain NGM72.4
1348638.3	Nocardiopsis trehalosi NBRC 14201
133720.3	Nitrosomonas sp. Nm51
1304903.3	Alteromonadaceae bacterium Bs31 strain Bs31
1313171.3	Ilumatobacter nonamiense YM16-303
1307759.4	Desulfovibrio sp. L21-Syr-AB
1304884.3	Desulfitibacter alkalitolerans DSM 16504
1339234.3	Kocuria sp. ZOR0020
1344003.3	Williamsia sterculiae strain CPCC 203464
1315998.3	Buchnera aphidicola (Thelaxes californica) strain Tca
1304284.3	Clostridiaceae bacterium L21-TH-D2
1348101.4	gamma proteobacterium ectosymbiont of Laxus oneistus strain LOsNLC13024
1343899.3	Sphingorhabdus contaminans strain KCTC32445
1314958.3	Parachlamydiaceae bacterium HS-T3
1338687.3	Methylomicrobium sp. XLMV4
1336794.4	Formosa sp. Hel1_33_131
1308866.3	Gracilibacillus halophilus YIM-C55.5
13243.3	Rarobacter faecitabidus strain DSM 4813
1343895.3	Pontibacter ruber JC213
1321779.3	Leptotrichia sp. oral taxon 215 str. W9775
1313304.3	candidate division TG3 bacterium ACht1
1309793.3	Buchnera aphidicola (Pentalonia nigronervosa) strain Ba4
1325933.3	Clostridium sp. MS1
1302411.3	Candidatus Annandia adelgestsuga strain ENA
1349818.6	Herminiimonas sp. CN
133270.3	Hydrogenothermus marinus strain VM1
1324796.3	Lysobacter lycopersici strain CC-Bw-6
1304865.3	Cellulomonas sp. KRMCY2
1349421.3	Flavihumibacter solisilvae 3-3
1318743.3	Candidatus Bartonella ancashi strain 20.00
1323422.3	Myroides indicus strain DSM 28213
129961.4	Spirulina major PCC 6313
1304885.3	Desulforegula conservatrix Mb1Pa
1324956.3	Melghiribacillus thermohalophilus strain DSM 25894
1305674.6	Parapedobacter pyrenivorans strain CGMCC 1.12195
1349753.4	Caldimonas taiwanensis NBRC 104434
1343739.3	Palaeococcus pacificus DY20341
1335967.3	Devosia pacifica strain KCTC 32437
1323375.3	Anoxybacter fermentans strain DY22613
133724.3	Nitrosomonas sp. Nm33
1307761.3	Spirochaeta sp. L21-RPul-D2
1312363.4	Pelagicola litorisediminis strain CECT 8287
1298913.3	Comamonadaceae bacterium URHA0028
1306174.4	Kineosporia aurantiaca JCM 3230
1329250.14	Weissella oryzae SG25
1336795.4	Formosa sp. Hel3_A1_48
1336245.3	Carnimonas nigrificans ATCC BAA-78
1308979.4	Petrotoga sp. 9PW.55.5.1
1339210.3	Enterovirga rhinocerotis strain DSM 25903
1336241.3	Eubacterium xylanophilum ATCC 35991
1321781.3	Mitsuokella sp. oral taxon 131 str. W9106
1332188.3	Candidatus Saccharimonas aalborgensis
1329800.3	Arenicella chitinivorans strain KCTC 12711
1305735.4	Oceanicola sp. HL-35
1330551.3	Paenibacillus lemnae strain L7-75
1300341.6	Croceitalea dokdonensis DOKDO 023
1304900.3	Alteromonadaceae bacterium 2052S.S.stab0a.01
1330330.3	Kosmotoga pacifica strain SLHLJ1
1331910.7	Thermogutta terrifontis strain R1
1303579.3	Acidocella aromatica strain DSM 27026
1347891.3	Naumannella cuiyingiana strain DSM 103164
1340493.3	Bryobacter aggregatus MPL3
1397850.3	Mycoplasma californicum HAZ160_1
1385763.10	Novosphingobium sp. Chol11 AE-24oct19-78
1379270.3	Gemmatimonas sp. AP64
1397112.3	Ulvibacter marinus strain NBRC 109484 strain KCTC 32322T
1382359.3	Acidobacterium sp. PMMR2
1352348.6	Allosalinactinospora lopnorensis strain CA15-2
1359168.3	Orientia chuto str. Fuller
1403320.3	Alteromonadaceae bacterium 2753L.S.0a.02
1379154.3	Alkalibacillus almallahensis strain CECT 8373
1410631.3	Lachnospiraceae bacterium P6B14
1408454.3	Mycoplasma anseris ATCC 49234
1408415.3	Acholeplasma equifetale ATCC 29724
1400053.5	Bacteroidales bacterium CF
1408306.3	Butyrivibrio sp. MC2021
1380347.4	Geodermatophilaceae bacterium URHB0048
1387197.9	Candidatus Schmidhempelia bombi str. Bimp
1396819.4	Solimonas terrae strain KIS83-12
136548.3	Nitrosospira sp. Nsp2
1392493.3	Lachnospiraceae bacterium AC2031
1392998.5	Candidatus Methanoperedens nitroreducens
1392502.3	Selenomonas ruminantium AB3002
1392489.4	Leeuwenhoekiella sp. MAR_2009_132
1356299.4	Ferrovum sp. JA12
136857.5	Corynebacterium testudinoris strain DSM 44614
1410383.3	symbiont bacterium UwTKB of Urostylis westwoodii
1379698.3	candidate division ZIXI bacterium RBG-1
1408322.3	Lachnospiraceae bacterium AC3007
1381123.3	Aliihoeflea sp. 2WW
1380391.4	Dongia sp. URHE0060
1392007.3	Lactobacillus equi DPC 6820
1401067.3	Veillonella montpellierensis DNF00314
1410638.3	Ruminococcaceae bacterium AB4001
1390249.3	Firmicutes bacterium MLFW-2
136274.3	Arthrobacter roseus strain DSM 14508
1399147.9	Holospora obtusa F1
1394711.4	Candidatus Saccharibacteria bacterium RAAC3_TM7_1
1359163.4	Candidatus Neoehrlichia lotoris str. RAC413
1408160.3	Thermotoga profunda AZM34c06
1393034.3	Atopobium deltae strain DNF00019
1392491.3	Ruminococcaceae bacterium AE2021
1379305.3	candidate division NKB19 bacterium JGI OTU-1
1385510.3	Pontibacillus halophilus JSM 076056 = DSM 19796
1384638.4	Aridibacter famidurans mag.1
1408456.3	Mycoplasma collis ATCC 35278
139438.5	Geovibrio thiophilus strain DSM 11263
1403243.5	Bacillus canaveralius strain M8-28
140058.4	Roseospira navarrensis strain DSM 15114
1380675.3	Haloimpatiens lingqiaonensis strain P8956
1353136.4	Synechococcus sp. CBW1004
1387313.4	Streptomyces rubrisoli DSM 42083
1408439.3	Fusobacterium perfoetens ATCC 29250
1389020.3	Agromyces marinus DSM 26151
1408422.3	Alkaliphilus transvaalensis ATCC 700919
1408159.3	Thermotoga caldifontis AZM44c09
1408442.3	Helicobacter pametensis ATCC 51478
1400863.6	Candidatus Competibacter denitrificans Run_A_D11
1401328.3	Candidatus Endolissoclinum faulkneri L5
1410621.3	Lachnospiraceae bacterium AD3010
1380389.4	Sphingomonas sp. URHD0057
1410634.3	Propionibacteriaceae bacterium P6A17
1385975.3	Algisphaera agarilytica strain DSM 103725
1410617.3	Ruminococcus sp. FC2018
1408465.3	Mycoplasma lipofaciens ATCC 35015
13656.4	Rhizorhapis suberifaciens strain DSM 7465
1408468.3	Mycoplasma primatum ATCC 25948
1392487.3	Eubacterium sp. AB3007
1401685.3	Candidatus Xenolissoclinum pacificiensis L6
1352.14276	Enterococcus faecium Sample_1
1366046.3	Rhodobacteraceae bacterium HIMB11
1392494.3	Lachnospiraceae bacterium AC2012
1351585.4	Veillonellaceae bacterium ALE strain LUCI
1400387.3	Bythopirellula goksoyri strain Pr1d
1408433.3	Crocinitomix catalasitica ATCC 23190
1383812.3	Halocalculus aciditolerans strain JCM 19596
1408464.3	Mycoplasma iners ATCC 19705
1408469.3	Mycoplasma simbae ATCC 49888
1380685.3	Kroppenstedtia pulmonis strain W9323
1408461.3	Mycoplasma felifaucium ATCC 43428
1388755.3	Candidatus Pelagibacter sp. HIMB1321 strain HIMB1321
1450524.4	Caenimonas sp. SL110
1479486.3	Algimonas arctica strain KCTC 32513
1437875.4	Corynebacterium frankenforstense DSM 45800
